date,plant_id,line_id,machine_id,shift,product_id,planned_production_time_min,runtime_min,downtime_min,downtime_reason,ideal_cycle_time_sec,target_output_qty,actual_output_qty,good_units,rejected_units,defect_type,scrap_qty,rework_qty,maintenance_flag,machine_temperature_c,machine_vibration_mm_s,production_cost_per_unit,selling_price_per_unit,estimated_loss_value
2026-01-30,Plant A,Line 3,M-03,Evening,Valve Plate,480,459.02,20.98,Minor Stops,48,600,465,446,19,None,13,6,False,71.46,2.77,31.27,31.09,2310.0
2026-01-30,Plant A,Line 3,M-03,Night,Valve Plate,480,459.62,20.38,Setup / Changeover,62,464,396,383,13,Packaging,5,8,False,58.8,3.36,21.1,32.84,972.0
2026-01-30,Plant A,Line 1,M-04,Morning,Pump Housing,480,403.62,76.38,Machine Breakdown,55,523,404,403,1,None,0,1,True,66.47,2.13,17.55,36.26,1440.0
2026-01-30,Plant A,Line 1,M-04,Evening,Bearing Cap,480,439.83,40.17,Minor Stops,55,523,347,338,9,Assembly,4,5,False,57.78,2.14,19.91,32.39,2220.0
2026-01-30,Plant A,Line 1,M-04,Night,Gear Cover,480,372.31,107.69,Utilities Issue,42,685,460,439,21,None,14,7,False,73.27,2.3,22.16,42.16,2952.0
2026-01-30,Plant A,Line 2,M-05,Morning,Pump Housing,480,450.04,29.96,Tooling Issue,55,523,384,366,18,None,9,9,True,80.21,3.96,27.47,38.85,2355.0
2026-01-30,Plant A,Line 2,M-05,Evening,Gear Cover,480,434.71,45.29,Setup / Changeover,55,523,406,401,5,None,2,3,False,59.42,2.72,26.83,40.44,793.0
2026-01-30,Plant A,Line 2,M-05,Night,Pump Housing,480,434.06,45.94,Setup / Changeover,42,685,465,443,22,None,11,11,False,72.21,2.3,20.11,34.5,2904.0
2026-01-30,Plant A,Line 3,M-06,Morning,Bearing Cap,480,446.03,33.97,Machine Breakdown,55,523,386,366,20,None,11,9,True,58.49,1.94,25.5,38.89,1020.5
2026-01-30,Plant A,Line 3,M-06,Evening,Gear Cover,480,454.2,25.8,Machine Breakdown,62,464,362,346,16,Dimension,10,6,True,72.7,1.77,19.73,32.61,1239.0
2026-01-30,Plant A,Line 3,M-06,Night,Gear Cover,480,468.01,11.99,Material Shortage,38,757,681,630,51,None,26,25,False,61.55,1.99,29.08,28.38,1524.0
2026-01-30,Plant B,Line 1,M-07,Morning,Gear Cover,480,460.77,19.23,Tooling Issue,42,685,612,564,48,None,20,28,True,81.59,3.11,18.65,29.79,1270.5
2026-01-30,Plant B,Line 1,M-07,Evening,Valve Plate,480,435.92,44.08,Quality Hold,55,523,439,410,29,None,16,13,False,73.74,3.73,20.68,25.49,904.0
2026-01-30,Plant B,Line 1,M-07,Night,Auto Bracket,480,417.49,62.51,Setup / Changeover,48,600,469,456,13,None,5,8,False,75.41,2.71,19.28,30.9,936.0
2026-01-30,Plant B,Line 2,M-08,Morning,Auto Bracket,480,464.91,15.09,Minor Stops,55,523,437,425,12,Dimension,5,7,False,70.97,1.72,22.1,36.37,784.0
2026-01-30,Plant B,Line 2,M-08,Evening,Auto Bracket,480,467.27,12.73,Material Shortage,62,464,364,347,17,Packaging,9,8,False,72.95,2.34,26.95,28.61,1228.5
2026-01-30,Plant B,Line 2,M-08,Night,Valve Plate,480,467.92,12.08,Machine Breakdown,38,757,723,689,34,Surface,23,11,True,68.02,3.27,15.76,34.43,544.0
2026-01-30,Plant B,Line 3,M-09,Morning,Valve Plate,480,464.66,15.34,Machine Breakdown,38,757,574,570,4,None,2,2,True,67.99,1.55,13.98,29.04,2805.0
2026-01-30,Plant B,Line 3,M-09,Evening,Bearing Cap,480,438.49,41.51,Machine Breakdown,55,523,427,405,22,None,12,10,True,65.83,2.8,23.02,23.71,1239.0
2026-01-30,Plant B,Line 3,M-09,Night,Auto Bracket,480,436.35,43.65,Material Shortage,38,757,631,603,28,Dimension,11,17,False,70.7,3.2,23.92,32.36,1848.0
2026-01-30,Plant B,Line 1,M-10,Morning,Gear Cover,480,442.66,37.34,Quality Hold,42,685,614,588,26,None,10,16,True,65.63,2.5,16.97,30.64,776.0
2026-01-30,Plant B,Line 1,M-10,Evening,Gear Cover,480,456.58,23.42,Machine Breakdown,38,757,686,663,23,None,15,8,True,68.34,2.64,19.8,38.68,611.0
2026-01-30,Plant B,Line 1,M-10,Night,Pump Housing,480,406.68,73.32,Tooling Issue,38,757,558,531,27,Crack,17,10,True,65.53,2.71,18.38,35.24,2712.0
2026-01-30,Plant B,Line 2,M-11,Morning,Gear Cover,480,464.52,15.48,Machine Breakdown,55,523,417,394,23,None,14,9,True,75.09,4.05,28.64,35.63,838.5
2026-01-30,Plant B,Line 2,M-11,Evening,Valve Plate,480,423.2,56.8,Quality Hold,48,600,405,397,8,Dimension,4,4,False,72.07,3.31,32.66,31.94,1624.0
2026-01-30,Plant B,Line 2,M-11,Night,Gear Cover,480,329.3,150.7,Planned Maintenance,62,464,251,243,8,None,3,5,True,77.23,3.32,22.16,28.24,1436.5
2026-01-30,Plant B,Line 3,M-12,Morning,Valve Plate,480,444.88,35.12,Material Shortage,55,523,422,411,11,Crack,4,7,False,69.44,2.59,22.99,37.68,1680.0
2026-01-30,Plant B,Line 3,M-12,Evening,Auto Bracket,480,448.09,31.91,Minor Stops,48,600,472,469,3,Dimension,1,2,True,68.47,3.65,18.05,27.67,851.5
2026-01-30,Plant B,Line 3,M-12,Night,Bearing Cap,480,447.26,32.74,Quality Hold,48,600,502,473,29,None,20,9,False,67.68,2.13,17.91,33.42,1333.5
2026-01-31,Plant A,Line 1,M-01,Morning,Auto Bracket,480,453.82,26.18,Machine Breakdown,55,523,448,437,11,Surface,4,7,True,75.07,1.89,21.4,33.39,559.0
2026-01-31,Plant A,Line 1,M-01,Evening,Pump Housing,480,474.9,5.1,Tooling Issue,42,685,681,668,13,None,9,4,True,68.72,2.81,19.18,32.9,204.0
2026-01-31,Plant A,Line 1,M-01,Night,Auto Bracket,480,463.22,16.78,Setup / Changeover,55,523,480,452,28,None,9,19,False,64.45,3.02,19.14,40.58,745.5
2026-01-31,Plant A,Line 2,M-02,Morning,Valve Plate,480,455.59,24.41,Minor Stops,42,685,539,533,6,None,2,4,False,74.16,2.42,28.04,25.44,1216.0
2026-01-31,Plant A,Line 2,M-02,Evening,Gear Cover,480,479.23,0.77,Material Shortage,38,757,676,619,57,None,26,31,False,71.28,2.35,23.33,29.74,897.0
2026-01-31,Plant A,Line 2,M-02,Night,Bearing Cap,480,420.48,59.52,Tooling Issue,42,685,476,459,17,None,7,10,True,53.79,2.96,22.95,26.63,1469.0
2026-01-31,Plant A,Line 3,M-03,Morning,Gear Cover,480,434.05,45.95,Quality Hold,42,685,571,548,23,None,12,11,False,70.2,2.56,16.68,40.67,2055.0
2026-01-31,Plant A,Line 3,M-03,Evening,Auto Bracket,480,456.22,23.78,Minor Stops,38,757,675,636,39,None,18,21,False,79.04,2.66,18.04,38.73,1815.0
2026-01-31,Plant A,Line 3,M-03,Night,Pump Housing,480,430.68,49.32,Tooling Issue,38,757,686,659,27,None,18,9,True,68.01,3.01,26.51,21.55,1470.0
2026-01-31,Plant A,Line 1,M-04,Morning,Gear Cover,480,463.94,16.06,Quality Hold,38,757,609,592,17,Surface,10,7,False,71.98,2.39,25.18,26.55,1072.5
2026-01-31,Plant A,Line 1,M-04,Evening,Auto Bracket,480,464.57,15.43,Tooling Issue,42,685,627,611,16,None,6,10,True,76.94,2.55,19.45,44.18,888.0
2026-01-31,Plant A,Line 1,M-04,Night,Pump Housing,480,470.77,9.23,Material Shortage,48,600,432,411,21,Assembly,9,12,False,67.39,2.69,16.1,27.41,1228.5
2026-01-31,Plant A,Line 2,M-05,Morning,Gear Cover,480,424.97,55.03,Planned Maintenance,55,523,353,343,10,Dimension,3,7,True,65.93,2.79,22.21,30.23,2700.0
2026-01-31,Plant A,Line 2,M-05,Evening,Gear Cover,480,422.31,57.69,Machine Breakdown,62,464,420,406,14,None,10,4,True,66.86,3.41,22.48,43.5,464.0
2026-01-31,Plant A,Line 2,M-05,Night,Pump Housing,480,410.62,69.38,Quality Hold,42,685,495,463,32,Crack,20,12,False,69.23,2.33,18.62,32.75,2331.0
2026-01-31,Plant A,Line 3,M-06,Morning,Valve Plate,480,454.04,25.96,Machine Breakdown,38,757,660,633,27,Surface,16,11,True,62.66,2.47,24.17,42.09,1860.0
2026-01-31,Plant A,Line 3,M-06,Evening,Pump Housing,480,469.8,10.2,Utilities Issue,38,757,710,707,3,None,1,2,False,65.51,1.62,27.42,32.77,525.0
2026-01-31,Plant A,Line 3,M-06,Night,Valve Plate,480,451.24,28.76,Tooling Issue,48,600,544,494,50,None,29,21,True,68.98,2.02,20.21,31.58,1590.0
2026-01-31,Plant B,Line 1,M-07,Morning,Bearing Cap,480,403.28,76.72,Tooling Issue,55,523,417,408,9,None,6,3,True,64.18,2.56,23.03,32.93,920.0
2026-01-31,Plant B,Line 1,M-07,Evening,Gear Cover,480,399.65,80.35,Quality Hold,42,685,434,428,6,None,2,4,False,70.55,3.44,21.16,34.16,2698.5
2026-01-31,Plant B,Line 1,M-07,Night,Pump Housing,480,436.39,43.61,Material Shortage,55,523,385,361,24,Surface,13,11,False,80.03,2.45,14.17,36.7,1053.0
2026-01-31,Plant B,Line 2,M-08,Morning,Gear Cover,480,464.98,15.02,Machine Breakdown,42,685,578,562,16,Dimension,11,5,True,58.85,3.76,17.89,28.38,799.5
2026-01-31,Plant B,Line 2,M-08,Evening,Gear Cover,480,457.13,22.87,Tooling Issue,42,685,594,575,19,None,8,11,True,67.53,2.85,22.24,31.56,1650.0
2026-01-31,Plant B,Line 2,M-08,Night,Gear Cover,480,455.8,24.2,Machine Breakdown,62,464,356,338,18,Surface,7,11,True,74.73,2.31,23.48,31.59,1323.0
2026-01-31,Plant B,Line 3,M-09,Morning,Gear Cover,480,443.77,36.23,Setup / Changeover,55,523,400,381,19,None,10,9,False,67.04,3.44,25.88,38.24,1704.0
2026-01-31,Plant B,Line 3,M-09,Evening,Bearing Cap,480,422.41,57.59,Minor Stops,42,685,454,444,10,None,7,3,False,76.93,2.22,19.79,38.78,2892.0
2026-01-31,Plant B,Line 3,M-09,Night,Bearing Cap,480,441.45,38.55,Material Shortage,62,464,419,384,35,None,14,21,False,78.74,2.23,8.37,40.78,640.0
2026-01-31,Plant B,Line 1,M-10,Morning,Gear Cover,480,444.99,35.01,Machine Breakdown,48,600,562,555,7,None,4,3,True,60.87,2.16,27.19,34.6,540.0
2026-01-31,Plant B,Line 1,M-10,Evening,Auto Bracket,480,448.01,31.99,Tooling Issue,55,523,455,431,24,None,9,15,True,74.87,2.08,18.71,38.27,598.0
2026-01-31,Plant B,Line 1,M-10,Night,Bearing Cap,480,454.52,25.48,Machine Breakdown,55,523,462,438,24,Assembly,12,12,True,65.44,1.89,25.33,35.73,1275.0
2026-01-31,Plant B,Line 2,M-11,Morning,Gear Cover,480,453.93,26.07,Minor Stops,48,600,448,413,35,Surface,16,19,False,79.25,3.23,18.22,41.29,1215.5
2026-01-31,Plant B,Line 2,M-11,Evening,Valve Plate,480,423.45,56.55,Material Shortage,42,685,544,524,20,None,11,9,False,82.47,2.54,18.84,33.88,2415.0
2026-01-31,Plant B,Line 2,M-11,Night,Auto Bracket,480,335.48,144.52,Minor Stops,42,685,424,385,39,None,19,20,False,76.89,3.34,17.08,35.12,2400.0
2026-01-31,Plant B,Line 3,M-12,Morning,Valve Plate,480,465.79,14.21,Tooling Issue,42,685,636,617,19,Dimension,12,7,True,74.58,3.4,19.2,35.95,714.0
2026-01-31,Plant B,Line 3,M-12,Evening,Pump Housing,480,449.09,30.91,Setup / Changeover,42,685,548,536,12,None,7,5,False,78.34,1.32,24.33,41.96,968.5
2026-01-31,Plant B,Line 3,M-12,Night,Gear Cover,480,463.19,16.81,Setup / Changeover,48,600,474,447,27,Dimension,15,12,False,69.01,2.86,36.44,34.89,1606.5
2026-02-01,Plant A,Line 1,M-01,Morning,Gear Cover,480,449.81,30.19,Setup / Changeover,48,600,476,469,7,Dimension,3,4,False,60.43,1.55,20.31,36.72,1375.5
2026-02-01,Plant A,Line 1,M-01,Evening,Bearing Cap,480,429.86,50.14,Quality Hold,55,523,385,381,4,None,2,2,True,72.65,2.39,19.64,27.71,1704.0
2026-02-01,Plant A,Line 1,M-01,Night,Pump Housing,480,464.97,15.03,Planned Maintenance,62,464,372,360,12,Assembly,8,4,False,56.42,2.35,22.71,35.51,1092.0
2026-02-01,Plant A,Line 2,M-02,Morning,Pump Housing,480,465.09,14.91,Setup / Changeover,48,600,472,461,11,Dimension,5,6,False,57.01,2.95,21.98,35.12,1459.5
2026-02-01,Plant A,Line 2,M-02,Evening,Bearing Cap,480,444.4,35.6,Machine Breakdown,38,757,556,536,20,None,13,7,True,61.91,2.29,14.51,46.33,2652.0
2026-02-01,Plant A,Line 2,M-02,Night,Pump Housing,480,375.8,104.2,Machine Breakdown,48,600,408,392,16,None,9,7,True,65.46,2.15,21.17,30.97,2184.0
2026-02-01,Plant A,Line 3,M-03,Morning,Auto Bracket,480,430.01,49.99,Setup / Changeover,42,685,494,486,8,None,3,5,True,66.76,2.5,17.68,42.51,2388.0
2026-02-01,Plant A,Line 3,M-03,Evening,Pump Housing,480,467.95,12.05,Machine Breakdown,42,685,572,561,11,None,4,7,True,62.87,2.39,16.34,35.66,1488.0
2026-02-01,Plant A,Line 3,M-03,Night,Pump Housing,480,445.23,34.77,Quality Hold,48,600,534,508,26,None,13,13,False,80.72,2.01,25.42,39.97,736.0
2026-02-01,Plant A,Line 1,M-04,Morning,Gear Cover,480,425.36,54.64,Quality Hold,38,757,542,514,28,Dimension,17,11,True,86.52,2.93,19.46,29.18,3645.0
2026-02-01,Plant A,Line 1,M-04,Evening,Valve Plate,480,445.56,34.44,Machine Breakdown,42,685,578,543,35,Dimension,16,19,True,63.34,1.71,21.91,31.94,1704.0
2026-02-01,Plant A,Line 1,M-04,Night,Pump Housing,480,461.55,18.45,Material Shortage,62,464,400,375,25,None,10,15,False,64.14,2.84,19.27,28.7,712.0
2026-02-01,Plant A,Line 2,M-05,Morning,Bearing Cap,480,472.52,7.48,Material Shortage,55,523,441,423,18,Packaging,9,9,False,75.13,1.95,27.97,36.83,650.0
2026-02-01,Plant A,Line 2,M-05,Evening,Gear Cover,480,404.48,75.52,Minor Stops,48,600,408,393,15,None,9,6,False,71.27,2.42,24.04,32.9,1345.5
2026-02-01,Plant A,Line 2,M-05,Night,Gear Cover,480,422.92,57.08,Material Shortage,42,685,539,506,33,Assembly,17,16,False,65.48,1.82,25.33,39.95,2148.0
2026-02-01,Plant A,Line 3,M-06,Morning,Valve Plate,480,471.8,8.2,Setup / Changeover,62,464,392,383,9,Dimension,6,3,False,58.85,1.69,16.4,34.61,850.5
2026-02-01,Plant A,Line 3,M-06,Evening,Auto Bracket,480,473.87,6.13,Tooling Issue,62,464,407,403,4,None,2,2,True,58.91,2.3,15.13,34.84,640.5
2026-02-01,Plant A,Line 3,M-06,Night,Bearing Cap,480,434.77,45.23,Machine Breakdown,62,464,409,385,24,None,9,15,True,75.23,1.51,22.26,33.7,948.0
2026-02-01,Plant B,Line 1,M-07,Morning,Valve Plate,480,457.21,22.79,Tooling Issue,42,685,617,583,34,None,13,21,True,79.05,2.83,24.3,37.1,663.0
2026-02-01,Plant B,Line 1,M-07,Evening,Bearing Cap,480,467.13,12.87,Tooling Issue,48,600,554,537,17,None,6,11,True,80.43,3.14,15.83,31.43,756.0
2026-02-01,Plant B,Line 1,M-07,Night,Valve Plate,480,427.08,52.92,Machine Breakdown,38,757,649,599,50,None,23,27,True,82.46,2.05,23.3,34.85,1659.0
2026-02-01,Plant B,Line 2,M-08,Morning,Valve Plate,480,470.12,9.88,Machine Breakdown,38,757,621,592,29,None,12,17,True,70.4,3.4,26.43,36.04,1980.0
2026-02-01,Plant B,Line 2,M-08,Evening,Valve Plate,480,441.03,38.97,Machine Breakdown,55,523,357,357,0,None,0,0,True,77.79,2.42,27.2,30.01,1992.0
2026-02-01,Plant B,Line 2,M-08,Night,Auto Bracket,480,465.84,14.16,Setup / Changeover,55,523,399,388,11,None,6,5,False,60.83,2.77,19.16,37.48,1620.0
2026-02-01,Plant B,Line 3,M-09,Morning,Bearing Cap,480,446.92,33.08,Setup / Changeover,48,600,518,510,8,None,4,4,False,65.3,2.13,15.71,21.54,1350.0
2026-02-01,Plant B,Line 3,M-09,Evening,Bearing Cap,480,443.06,36.94,Machine Breakdown,62,464,367,360,7,Dimension,5,2,True,60.67,2.12,24.88,30.18,1092.0
2026-02-01,Plant B,Line 3,M-09,Night,Auto Bracket,480,454.64,25.36,Utilities Issue,42,685,562,517,45,None,29,16,False,69.3,2.56,18.23,38.26,1764.0
2026-02-01,Plant B,Line 1,M-10,Morning,Bearing Cap,480,445.88,34.12,Setup / Changeover,42,685,557,551,6,None,3,3,False,67.35,2.24,16.88,22.07,1407.0
2026-02-01,Plant B,Line 1,M-10,Evening,Pump Housing,480,474.42,5.58,Material Shortage,62,464,446,443,3,Surface,1,2,False,75.96,1.95,15.49,28.77,168.0
2026-02-01,Plant B,Line 1,M-10,Night,Pump Housing,480,465.64,14.36,Machine Breakdown,42,685,582,559,23,None,13,10,True,65.03,2.3,20.42,31.19,1323.0
2026-02-01,Plant B,Line 2,M-11,Morning,Auto Bracket,480,462.21,17.79,Quality Hold,62,464,389,376,13,None,6,7,False,68.4,4.05,25.32,36.46,1320.0
2026-02-01,Plant B,Line 2,M-11,Evening,Auto Bracket,480,442.67,37.33,Setup / Changeover,48,600,469,442,27,None,16,11,False,71.03,4.6,21.08,26.76,1659.0
2026-02-01,Plant B,Line 2,M-11,Night,Pump Housing,480,461.48,18.52,Machine Breakdown,62,464,395,374,21,None,8,13,True,67.14,3.97,25.77,34.93,945.0
2026-02-01,Plant B,Line 3,M-12,Morning,Bearing Cap,480,429.08,50.92,Tooling Issue,55,523,384,371,13,Packaging,5,8,True,53.46,2.28,22.47,34.08,1596.0
2026-02-01,Plant B,Line 3,M-12,Evening,Valve Plate,480,441.21,38.79,Minor Stops,38,757,637,594,43,None,27,16,False,59.39,1.36,20.16,35.86,1956.0
2026-02-01,Plant B,Line 3,M-12,Night,Bearing Cap,480,473.0,7.0,Setup / Changeover,38,757,622,595,27,None,12,15,False,62.18,2.57,27.38,34.3,1944.0
2026-02-02,Plant A,Line 1,M-01,Morning,Auto Bracket,480,473.88,6.12,Setup / Changeover,38,757,618,587,31,None,22,9,False,64.17,2.12,23.29,34.56,1785.0
2026-02-02,Plant A,Line 1,M-01,Evening,Bearing Cap,480,466.72,13.28,Tooling Issue,48,600,535,518,17,None,11,6,True,68.87,2.38,17.41,31.79,861.0
2026-02-02,Plant A,Line 1,M-01,Night,Pump Housing,480,443.4,36.6,Minor Stops,48,600,507,463,44,None,30,14,False,70.25,2.73,23.4,24.69,1096.0
2026-02-02,Plant A,Line 2,M-02,Morning,Bearing Cap,480,411.97,68.03,Tooling Issue,55,523,369,359,10,None,5,5,True,75.87,2.91,19.97,32.1,1722.0
2026-02-02,Plant A,Line 2,M-02,Evening,Gear Cover,480,445.61,34.39,Setup / Changeover,55,523,363,348,15,Packaging,10,5,False,72.47,2.98,18.28,42.09,2625.0
2026-02-02,Plant A,Line 2,M-02,Night,Gear Cover,480,426.06,53.94,Minor Stops,48,600,487,453,34,None,18,16,False,58.24,2.72,23.83,36.0,1764.0
2026-02-02,Plant A,Line 3,M-03,Morning,Pump Housing,480,418.46,61.54,Quality Hold,48,600,454,450,4,None,2,2,False,72.97,1.77,21.25,35.33,975.0
2026-02-02,Plant A,Line 3,M-03,Evening,Bearing Cap,480,465.0,15.0,Setup / Changeover,55,523,434,423,11,None,5,6,False,67.48,1.95,15.1,33.9,1500.0
2026-02-02,Plant A,Line 3,M-03,Night,Bearing Cap,480,396.18,83.82,Machine Breakdown,42,685,498,479,19,Surface,14,5,True,76.35,2.14,19.22,36.72,3090.0
2026-02-02,Plant A,Line 1,M-04,Morning,Gear Cover,480,436.31,43.69,Minor Stops,42,685,576,554,22,None,15,7,False,57.77,3.2,29.38,41.94,1375.5
2026-02-02,Plant A,Line 1,M-04,Evening,Gear Cover,480,419.6,60.4,Tooling Issue,62,464,340,330,10,None,3,7,True,57.07,1.78,21.69,39.03,1407.0
2026-02-02,Plant A,Line 1,M-04,Night,Auto Bracket,480,363.91,116.09,Machine Breakdown,62,464,329,317,12,None,5,7,True,65.43,2.1,23.13,36.45,2205.0
2026-02-02,Plant A,Line 2,M-05,Morning,Valve Plate,480,421.8,58.2,Tooling Issue,55,523,343,330,13,None,7,6,True,69.76,2.42,26.06,35.59,2316.0
2026-02-02,Plant A,Line 2,M-05,Evening,Pump Housing,480,474.3,5.7,Tooling Issue,62,464,427,415,12,Crack,8,4,True,75.0,1.79,17.46,30.5,318.5
2026-02-02,Plant A,Line 2,M-05,Night,Valve Plate,480,448.29,31.71,Quality Hold,62,464,389,363,26,None,16,10,False,65.47,2.04,18.57,32.05,1515.0
2026-02-02,Plant A,Line 3,M-06,Morning,Pump Housing,480,459.5,20.5,Material Shortage,62,464,414,407,7,Dimension,4,3,False,65.04,2.19,14.45,32.36,456.0
2026-02-02,Plant A,Line 3,M-06,Evening,Bearing Cap,480,472.31,7.69,Quality Hold,62,464,433,433,0,None,0,0,False,62.28,2.33,23.28,25.64,372.0
2026-02-02,Plant A,Line 3,M-06,Night,Bearing Cap,480,454.62,25.38,Quality Hold,38,757,596,563,33,None,16,17,False,65.45,3.5,22.29,27.63,1261.0
2026-02-02,Plant B,Line 1,M-07,Morning,Gear Cover,480,416.53,63.47,Tooling Issue,55,523,387,366,21,Dimension,12,9,True,74.47,3.98,18.84,36.03,1648.5
2026-02-02,Plant B,Line 1,M-07,Evening,Pump Housing,480,429.73,50.27,Utilities Issue,48,600,432,415,17,Assembly,10,7,False,69.76,4.01,20.94,28.56,2775.0
2026-02-02,Plant B,Line 1,M-07,Night,Pump Housing,480,391.33,88.67,Material Shortage,62,464,313,291,22,None,7,15,False,83.25,4.5,24.82,31.6,1124.5
2026-02-02,Plant B,Line 2,M-08,Morning,Auto Bracket,480,473.83,6.17,Utilities Issue,62,464,415,399,16,None,11,5,False,65.26,2.02,23.11,39.21,975.0
2026-02-02,Plant B,Line 2,M-08,Evening,Bearing Cap,480,477.73,2.27,Material Shortage,48,600,526,493,33,Dimension,16,17,False,61.27,1.85,23.75,36.09,856.0
2026-02-02,Plant B,Line 2,M-08,Night,Valve Plate,480,453.55,26.45,Quality Hold,62,464,369,350,19,Dimension,10,9,False,58.81,2.13,22.15,30.72,741.0
2026-02-02,Plant B,Line 3,M-09,Morning,Bearing Cap,480,468.61,11.39,Machine Breakdown,38,757,603,583,20,None,13,7,True,79.81,2.1,26.03,32.64,2610.0
2026-02-02,Plant B,Line 3,M-09,Evening,Valve Plate,480,429.17,50.83,Material Shortage,55,523,463,457,6,Dimension,4,2,False,75.75,2.72,17.0,45.42,693.0
2026-02-02,Plant B,Line 3,M-09,Night,Gear Cover,480,445.8,34.2,Quality Hold,42,685,549,512,37,None,20,17,False,80.33,2.99,19.84,46.04,1816.5
2026-02-02,Plant B,Line 1,M-10,Morning,Valve Plate,480,439.96,40.04,Setup / Changeover,42,685,555,529,26,None,15,11,False,69.33,2.8,26.26,30.39,1248.0
2026-02-02,Plant B,Line 1,M-10,Evening,Bearing Cap,480,441.86,38.14,Setup / Changeover,38,757,640,627,13,Crack,9,4,False,72.73,1.93,21.91,40.46,1950.0
2026-02-02,Plant B,Line 1,M-10,Night,Valve Plate,480,473.0,7.0,Minor Stops,62,464,431,408,23,None,12,11,True,65.07,2.47,19.21,29.66,448.0
2026-02-02,Plant B,Line 2,M-11,Morning,Gear Cover,480,466.31,13.69,Material Shortage,42,685,526,504,22,None,11,11,False,72.89,3.59,18.32,37.79,2715.0
2026-02-02,Plant B,Line 2,M-11,Evening,Bearing Cap,480,439.68,40.32,Quality Hold,42,685,554,543,11,Packaging,4,7,False,69.65,3.52,21.85,31.07,2130.0
2026-02-02,Plant B,Line 2,M-11,Night,Bearing Cap,480,423.95,56.05,Setup / Changeover,62,464,334,324,10,None,3,7,False,76.18,3.17,20.79,43.55,2100.0
2026-02-02,Plant B,Line 3,M-12,Morning,Gear Cover,480,472.16,7.84,Minor Stops,48,600,485,460,25,Packaging,17,8,False,71.03,2.43,15.86,30.68,1470.0
2026-02-02,Plant B,Line 3,M-12,Evening,Gear Cover,480,468.63,11.37,Quality Hold,48,600,493,485,8,None,4,4,False,64.38,2.71,22.29,29.76,747.5
2026-02-02,Plant B,Line 3,M-12,Night,Auto Bracket,480,435.83,44.17,Setup / Changeover,38,757,623,585,38,Assembly,19,19,False,65.99,1.67,27.15,30.88,1806.0
2026-02-03,Plant A,Line 1,M-01,Morning,Pump Housing,480,452.37,27.63,Setup / Changeover,42,685,582,566,16,None,6,10,False,76.67,2.09,28.56,38.01,1249.5
2026-02-03,Plant A,Line 1,M-01,Evening,Valve Plate,480,450.67,29.33,Setup / Changeover,62,464,384,374,10,None,5,5,False,79.99,3.04,19.05,34.91,720.0
2026-02-03,Plant A,Line 1,M-01,Night,Auto Bracket,480,445.03,34.97,Material Shortage,48,600,511,492,19,Crack,7,12,False,74.94,2.12,17.28,31.02,1620.0
2026-02-03,Plant A,Line 2,M-02,Morning,Valve Plate,480,432.25,47.75,Planned Maintenance,62,464,327,322,5,None,2,3,False,57.49,2.15,20.98,34.06,1704.0
2026-02-03,Plant A,Line 2,M-02,Evening,Gear Cover,480,420.92,59.08,Planned Maintenance,48,600,437,422,15,Dimension,10,5,False,64.86,3.29,18.53,33.04,2136.0
2026-02-03,Plant A,Line 2,M-02,Night,Valve Plate,480,461.82,18.18,Tooling Issue,55,523,425,401,24,Dimension,16,8,True,69.2,1.2,20.68,24.91,1830.0
2026-02-03,Plant A,Line 3,M-03,Morning,Pump Housing,480,458.19,21.81,Tooling Issue,42,685,559,526,33,None,15,18,True,65.86,1.79,31.61,35.86,1669.5
2026-02-03,Plant A,Line 3,M-03,Evening,Valve Plate,480,464.09,15.91,Material Shortage,38,757,647,618,29,None,15,14,False,58.76,2.86,22.6,34.41,1459.5
2026-02-03,Plant A,Line 3,M-03,Night,Bearing Cap,480,460.94,19.06,Setup / Changeover,55,523,473,433,40,None,26,14,False,69.44,2.15,14.87,36.87,1080.0
2026-02-03,Plant A,Line 1,M-04,Morning,Auto Bracket,480,472.75,7.25,Setup / Changeover,62,464,391,382,9,Surface,5,4,False,71.25,2.27,24.3,37.98,861.0
2026-02-03,Plant A,Line 1,M-04,Evening,Auto Bracket,480,451.74,28.26,Setup / Changeover,42,685,599,580,19,Surface,7,12,True,70.39,2.78,27.76,36.28,682.5
2026-02-03,Plant A,Line 1,M-04,Night,Gear Cover,480,426.83,53.17,Tooling Issue,38,757,592,550,42,None,25,17,True,86.54,1.61,18.87,25.56,2173.5
2026-02-03,Plant A,Line 2,M-05,Morning,Bearing Cap,480,470.77,9.23,Machine Breakdown,48,600,509,501,8,None,5,3,True,65.97,2.63,19.29,41.42,1188.0
